,nasid,position,ts,mac,controllerid,pwr,count
1058,4589,center,2018-02-13 11:52:04,80:58:f8:d8:ad:e1,"[1, 2, 4]","[-42.333333333333336, -55.27272727272727, -73.28571428571429]",3
1059,4589,center,2018-02-13 11:52:06,80:58:f8:d8:ad:e1,[3],[-75.27272727272727],1
1060,4589,center,2018-02-13 11:52:08,80:58:f8:d8:ad:e1,[2],[-57.77777777777778],1
1061,4589,center,2018-02-13 11:52:09,80:58:f8:d8:ad:e1,"[1, 4]","[-40.142857142857146, -73.38461538461539]",2
1062,4589,center,2018-02-13 11:52:11,80:58:f8:d8:ad:e1,[3],[-72.77777777777777],1
1063,4589,center,2018-02-13 11:52:13,80:58:f8:d8:ad:e1,[4],[-72.125],1
1064,4589,center,2018-02-13 11:52:14,80:58:f8:d8:ad:e1,"[1, 2]","[-40.6, -58.0]",2
1065,4589,center,2018-02-13 11:52:15,80:58:f8:d8:ad:e1,[3],[-75.9090909090909],1
1066,4589,center,2018-02-13 11:52:18,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-47.06666666666667, -59.0, -77.81818181818181, -72.14285714285714]",4
1067,4589,center,2018-02-13 11:52:21,80:58:f8:d8:ad:e1,[2],[-62.888888888888886],1
1068,4589,center,2018-02-13 11:52:22,80:58:f8:d8:ad:e1,"[1, 3]","[-42.4, -76.22222222222223]",2
1069,4589,center,2018-02-13 11:52:24,80:58:f8:d8:ad:e1,[4],[-74.83333333333333],1
1070,4589,center,2018-02-13 11:52:25,80:58:f8:d8:ad:e1,[3],[-77.5],1
1071,4589,center,2018-02-13 11:52:26,80:58:f8:d8:ad:e1,[2],[-55.375],1
1072,4589,center,2018-02-13 11:52:27,80:58:f8:d8:ad:e1,"[1, 3, 4]","[-45.416666666666664, -77.57142857142857, -75.42857142857143]",3
1073,4589,center,2018-02-13 11:52:30,80:58:f8:d8:ad:e1,"[1, 2]","[-41.15384615384615, -54.27777777777778]",2
1074,4589,center,2018-02-13 11:52:31,80:58:f8:d8:ad:e1,"[3, 4]","[-79.18181818181819, -77.0]",2
1075,4589,center,2018-02-13 11:52:34,80:58:f8:d8:ad:e1,[4],[-73.625],1
1076,4589,center,2018-02-13 11:52:35,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-40.09090909090909, -53.54545454545455, -76.2]",3
1077,4589,center,2018-02-13 11:52:39,80:58:f8:d8:ad:e1,"[1, 2, 4]","[-43.5, -58.72727272727273, -74.5]",3
1078,4589,center,2018-02-13 11:52:40,80:58:f8:d8:ad:e1,[3],[-77.0],1
1079,4589,center,2018-02-13 11:52:41,80:58:f8:d8:ad:e1,[4],[-77.5],1
1080,4589,center,2018-02-13 11:52:43,80:58:f8:d8:ad:e1,"[1, 3]","[-40.46153846153846, -77.625]",2
1081,4589,center,2018-02-13 11:52:44,80:58:f8:d8:ad:e1,[2],[-56.63636363636363],1
1082,4589,center,2018-02-13 11:52:45,80:58:f8:d8:ad:e1,[4],[-73.5],1
1083,4589,center,2018-02-13 11:52:46,80:58:f8:d8:ad:e1,[1],[-49.0],1
1084,4589,center,2018-02-13 11:52:49,80:58:f8:d8:ad:e1,[4],[-72.63636363636364],1
1085,4589,center,2018-02-13 11:52:50,80:58:f8:d8:ad:e1,[3],[-77.375],1
1086,4589,center,2018-02-13 11:52:51,80:58:f8:d8:ad:e1,"[1, 2]","[-45.0, -55.36363636363637]",2
1087,4589,center,2018-02-13 11:52:52,80:58:f8:d8:ad:e1,[4],[-72.92307692307692],1
1088,4589,center,2018-02-13 11:52:53,80:58:f8:d8:ad:e1,[3],[-76.91666666666667],1
1089,4589,center,2018-02-13 11:52:54,80:58:f8:d8:ad:e1,[1],[-43.13333333333333],1
1090,4589,center,2018-02-13 11:52:55,80:58:f8:d8:ad:e1,[2],[-54.578947368421055],1
1091,4589,center,2018-02-13 11:52:57,80:58:f8:d8:ad:e1,[3],[-74.625],1
1092,4589,center,2018-02-13 11:52:59,80:58:f8:d8:ad:e1,"[1, 4]","[-44.54545454545455, -72.08333333333333]",2
1093,4589,center,2018-02-13 11:53:01,80:58:f8:d8:ad:e1,"[2, 3]","[-59.416666666666664, -76.84210526315789]",2
