,nasid,position,ts,mac,controllerid,pwr,count
1281,4589,center,2018-02-13 11:56:58,00:0c:e7:4f:38:a5,[2],[-59.0],1
1282,4589,center,2018-02-13 11:56:59,00:0c:e7:4f:38:a5,[3],[-76.75],1
1283,4589,center,2018-02-13 11:57:00,00:0c:e7:4f:38:a5,"[1, 4]","[-36.0, -73.75]",2
1284,4589,center,2018-02-13 11:57:03,00:0c:e7:4f:38:a5,[1],[-41.25],1
1285,4589,center,2018-02-13 11:57:05,00:0c:e7:4f:38:a5,"[2, 3, 4]","[-62.57142857142857, -79.0, -72.0]",3
1286,4589,center,2018-02-13 11:57:07,00:0c:e7:4f:38:a5,[1],[-38.0],1
1287,4589,center,2018-02-13 11:57:09,00:0c:e7:4f:38:a5,"[2, 3]","[-63.5, -88.0]",2
1288,4589,center,2018-02-13 11:57:11,00:0c:e7:4f:38:a5,[1],[-38.5],1
1289,4589,center,2018-02-13 11:57:13,00:0c:e7:4f:38:a5,[4],[-71.0],1
1290,4589,center,2018-02-13 11:57:14,00:0c:e7:4f:38:a5,"[2, 3]","[-59.0, -80.5]",2
1291,4589,center,2018-02-13 11:57:16,00:0c:e7:4f:38:a5,[1],[-44.4],1
1292,4589,center,2018-02-13 11:57:19,00:0c:e7:4f:38:a5,"[2, 3, 4]","[-60.2, -82.0, -69.0]",3
1293,4589,center,2018-02-13 11:57:20,00:0c:e7:4f:38:a5,[1],[-35.2],1
1294,4589,center,2018-02-13 11:57:24,00:0c:e7:4f:38:a5,"[1, 2, 4]","[-37.833333333333336, -59.875, -70.0]",3
1295,4589,center,2018-02-13 11:57:25,00:0c:e7:4f:38:a5,[3],[-78.0],1
1296,4589,center,2018-02-13 11:57:30,00:0c:e7:4f:38:a5,"[1, 2]","[-35.5, -60.0]",2
1297,4589,center,2018-02-13 11:57:31,00:0c:e7:4f:38:a5,"[3, 4]","[-78.0, -73.0]",2
1298,4589,center,2018-02-13 11:57:35,00:0c:e7:4f:38:a5,"[1, 2]","[-36.2, -58.0]",2
1299,4589,center,2018-02-13 11:57:37,00:0c:e7:4f:38:a5,[4],[-71.75],1
1300,4589,center,2018-02-13 11:57:38,00:0c:e7:4f:38:a5,[3],[-75.25],1
1301,4589,center,2018-02-13 11:57:40,00:0c:e7:4f:38:a5,[1],[-47.625],1
1302,4589,center,2018-02-13 11:57:41,00:0c:e7:4f:38:a5,"[2, 3]","[-60.0, -76.33333333333333]",2
1303,4589,center,2018-02-13 11:57:42,00:0c:e7:4f:38:a5,[4],[-69.0],1
1304,4589,center,2018-02-13 11:57:44,00:0c:e7:4f:38:a5,[2],[-59.142857142857146],1
1305,4589,center,2018-02-13 11:57:45,00:0c:e7:4f:38:a5,[3],[-77.0],1
1306,4589,center,2018-02-13 11:57:46,00:0c:e7:4f:38:a5,[1],[-42.0],1
1307,4589,center,2018-02-13 11:57:47,00:0c:e7:4f:38:a5,[4],[-74.0],1
1308,4589,center,2018-02-13 11:57:48,00:0c:e7:4f:38:a5,[3],[-75.5],1
1309,4589,center,2018-02-13 11:57:50,00:0c:e7:4f:38:a5,"[1, 2]","[-42.0, -61.857142857142854]",2
1310,4589,center,2018-02-13 11:57:51,00:0c:e7:4f:38:a5,[4],[-69.0],1
1311,4589,center,2018-02-13 11:57:55,00:0c:e7:4f:38:a5,"[1, 3]","[-41.5, -77.33333333333333]",2
1312,4589,center,2018-02-13 11:57:56,00:0c:e7:4f:38:a5,[2],[-62.0],1
1313,4589,center,2018-02-13 11:57:59,00:0c:e7:4f:38:a5,[4],[-71.0],1
1314,4589,center,2018-02-13 11:58:00,00:0c:e7:4f:38:a5,"[1, 3]","[-38.2, -74.5]",2
1315,4589,center,2018-02-13 11:58:01,00:0c:e7:4f:38:a5,[2],[-66.0],1
1316,4589,center,2018-02-13 11:58:05,00:0c:e7:4f:38:a5,"[1, 2]","[-38.75, -61.6]",2
1317,4589,center,2018-02-13 11:58:06,00:0c:e7:4f:38:a5,"[3, 4]","[-76.75, -70.2]",2
1318,4589,center,2018-02-13 11:58:09,00:0c:e7:4f:38:a5,[1],[-40.833333333333336],1
1319,4589,center,2018-02-13 11:58:10,00:0c:e7:4f:38:a5,[2],[-62.166666666666664],1
1320,4589,center,2018-02-13 11:58:12,00:0c:e7:4f:38:a5,[4],[-69.66666666666667],1
1321,4589,center,2018-02-13 11:58:13,00:0c:e7:4f:38:a5,"[1, 3]","[-40.0, -75.66666666666667]",2
1322,4589,center,2018-02-13 11:58:14,00:0c:e7:4f:38:a5,[2],[-60.5],1
1323,4589,center,2018-02-13 11:58:17,00:0c:e7:4f:38:a5,"[3, 4]","[-74.0, -70.0]",2
1324,4589,center,2018-02-13 11:58:18,00:0c:e7:4f:38:a5,[2],[-63.666666666666664],1
1325,4589,center,2018-02-13 11:58:20,00:0c:e7:4f:38:a5,[1],[-39.166666666666664],1
1326,4589,center,2018-02-13 11:58:21,00:0c:e7:4f:38:a5,"[2, 3]","[-63.0, -78.0]",2
1327,4589,center,2018-02-13 11:58:22,00:0c:e7:4f:38:a5,[4],[-70.0],1
1328,4589,center,2018-02-13 11:58:25,00:0c:e7:4f:38:a5,[1],[-39.0],1
1329,4589,center,2018-02-13 11:58:26,00:0c:e7:4f:38:a5,[2],[-60.333333333333336],1
1330,4589,center,2018-02-13 11:58:27,00:0c:e7:4f:38:a5,[3],[-80.0],1
1331,4589,center,2018-02-13 11:58:28,00:0c:e7:4f:38:a5,[4],[-70.5],1
1332,4589,center,2018-02-13 11:58:29,00:0c:e7:4f:38:a5,[1],[-39.333333333333336],1
1333,4589,center,2018-02-13 11:58:30,00:0c:e7:4f:38:a5,[2],[-61.0],1
1334,4589,center,2018-02-13 11:58:33,00:0c:e7:4f:38:a5,"[1, 3]","[-82.0, -77.2]",2
1335,4589,center,2018-02-13 11:58:34,00:0c:e7:4f:38:a5,[2],[-59.57142857142857],1
1336,4589,center,2018-02-13 11:58:35,00:0c:e7:4f:38:a5,[4],[-71.0],1
1337,4589,center,2018-02-13 11:58:36,00:0c:e7:4f:38:a5,[1],[-39.0],1
1338,4589,center,2018-02-13 11:58:39,00:0c:e7:4f:38:a5,"[2, 3]","[-61.0, -77.0]",2
1339,4589,center,2018-02-13 11:58:41,00:0c:e7:4f:38:a5,"[1, 4]","[-41.142857142857146, -71.5]",2
1340,4589,center,2018-02-13 11:58:44,00:0c:e7:4f:38:a5,[2],[-64.83333333333333],1
1341,4589,center,2018-02-13 11:58:45,00:0c:e7:4f:38:a5,"[1, 3]","[-38.4, -77.0]",2
1342,4589,center,2018-02-13 11:58:46,00:0c:e7:4f:38:a5,"[2, 4]","[-70.0, -69.5]",2
1343,4589,center,2018-02-13 11:58:48,00:0c:e7:4f:38:a5,"[1, 2]","[-69.0, -62.0]",2
1344,4589,center,2018-02-13 11:58:49,00:0c:e7:4f:38:a5,[4],[-72.0],1
1345,4589,center,2018-02-13 11:58:51,00:0c:e7:4f:38:a5,[1],[-40.6],1
1346,4589,center,2018-02-13 11:58:52,00:0c:e7:4f:38:a5,[3],[-78.0],1
1347,4589,center,2018-02-13 11:58:55,00:0c:e7:4f:38:a5,[1],[-39.75],1
1348,4589,center,2018-02-13 11:58:56,00:0c:e7:4f:38:a5,"[2, 3]","[-62.6, -80.5]",2
