,nasid,position,ts,mac,controllerid,pwr,count
64,4589,center,2018-02-13 12:16:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-50.342245989304814, -65.24203821656052, -79.81927710843374, -71.17525773195877]",4
65,4589,center,2018-02-13 12:17:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.95294117647059, -65.51595744680851, -79.6171875, -70.76470588235294]",4
66,4589,center,2018-02-13 12:18:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-50.116129032258065, -64.66285714285715, -79.73684210526316, -70.84892086330935]",4
67,4589,center,2018-02-13 12:19:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.074285714285715, -65.54143646408839, -79.84444444444445, -73.0813953488372]",4
68,4589,center,2018-02-13 12:20:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.653333333333336, -65.71084337349397, -79.72072072072072, -72.15447154471545]",4
69,4589,center,2018-02-13 12:21:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-48.625, -66.28333333333333, -80.1, -71.6]",4
70,4589,center,2018-02-13 12:28:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.37777777777778, -67.4390243902439, -79.61764705882354, -72.02777777777777]",4
71,4589,center,2018-02-13 12:39:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-47.03658536585366, -63.016129032258064, -74.40625, -71.43333333333334]",4
72,4589,center,2018-02-13 12:40:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.56441717791411, -62.662721893491124, -81.2, -75.89887640449439]",4
73,4589,center,2018-02-13 12:41:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-47.557575757575755, -63.53072625698324, -80.9247311827957, -74.70370370370371]",4
74,4589,center,2018-02-13 12:42:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.261744966442954, -65.6793893129771, -79.48648648648648, -74.31746031746032]",4
75,4589,center,2018-02-13 12:43:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-42.55555555555556, -66.6978417266187, -79.35714285714286, -73.89690721649484]",4
76,4589,center,2018-02-13 12:44:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-45.359550561797754, -66.51685393258427, -79.81203007518798, -73.84873949579831]",4
77,4589,center,2018-02-13 12:45:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.54716981132076, -66.79411764705883, -80.71311475409836, -74.24]",4
78,4589,center,2018-02-13 12:46:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.292397660818715, -67.2816091954023, -79.54545454545455, -71.85470085470085]",4
