,nasid,position,ts,mac,controllerid,pwr,count
114,4589,center,2018-02-13 13:14:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-64.75, -45.90909090909091, -73.06896551724138, -78.66666666666667]",4
115,4589,center,2018-02-13 13:15:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-65.5, -55.629629629629626, -68.57142857142857, -80.0]",4
116,4589,center,2018-02-13 13:16:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-65.8, -46.57142857142857, -66.3, -74.5]",4
117,4589,center,2018-02-13 13:17:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-68.36363636363636, -42.666666666666664, -66.81818181818181]",3
118,4589,center,2018-02-13 13:18:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-66.08695652173913, -35.523809523809526, -69.2, -79.0]",4
119,4589,center,2018-02-13 13:19:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-51.27272727272727, -31.666666666666668, -74.36363636363636, -78.25]",4
120,4589,center,2018-02-13 13:20:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-59.75, -42.142857142857146, -76.64285714285714, -74.6]",4
121,4589,center,2018-02-13 13:21:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-60.04545454545455, -39.61904761904762, -74.0, -79.0]",4
122,4589,center,2018-02-13 13:22:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-51.111111111111114, -34.333333333333336, -73.28571428571429, -80.0]",4
123,4589,center,2018-02-13 13:23:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-64.96296296296296, -47.8421052631579, -77.9047619047619]",3
124,4589,center,2018-02-13 13:24:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-64.375, -41.63636363636363, -75.63636363636364]",3
125,4589,center,2018-02-13 13:25:00,80:58:f8:d8:ad:e1,"[1, 3]","[-74.2, -76.0]",2
126,4589,center,2018-02-13 13:26:00,80:58:f8:d8:ad:e1,"[2, 3, 4]","[-57.6, -77.45454545454545, -80.0]",3
127,4589,center,2018-02-13 13:27:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-76.375, -67.0, -73.57142857142857, -85.0]",4
128,4589,center,2018-02-13 13:28:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-76.76470588235294, -64.71428571428571, -73.83333333333333]",3
129,4589,center,2018-02-13 13:29:00,80:58:f8:d8:ad:e1,"[2, 3]","[-70.3, -74.65]",2
130,4589,center,2018-02-13 13:30:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-78.375, -66.4375, -76.2, -79.0]",4
131,4589,center,2018-02-13 13:31:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-68.375, -67.125, -65.25, -81.0]",4
132,4589,center,2018-02-13 13:33:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-77.66666666666667, -67.5, -59.27272727272727, -74.0]",4
133,4589,center,2018-02-13 13:34:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-74.72727272727273, -75.07692307692308, -60.05263157894737, -75.63636363636364]",4
134,4589,center,2018-02-13 13:36:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-80.875, -75.4, -57.36842105263158, -72.0]",4
135,4589,center,2018-02-13 13:39:00,80:58:f8:d8:ad:e1,"[3, 4]","[-64.4, -71.53333333333333]",2
136,4589,center,2018-02-13 13:40:00,80:58:f8:d8:ad:e1,"[2, 3, 4]","[-77.2, -62.69230769230769, -70.16666666666667]",3
137,4589,center,2018-02-13 13:41:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-82.14285714285714, -78.75, -60.44444444444444, -72.9]",4
138,4589,center,2018-02-13 13:42:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-85.14285714285714, -79.71428571428571, -54.94444444444444, -66.76923076923077]",4
139,4589,center,2018-02-13 13:44:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-83.0, -84.0, -60.294117647058826, -67.66666666666667]",4
140,4589,center,2018-02-13 13:45:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-87.33333333333333, -88.0, -64.75, -70.45454545454545]",4
141,4589,center,2018-02-13 13:46:00,80:58:f8:d8:ad:e1,"[2, 3, 4]","[-85.0, -66.77777777777777, -71.42857142857143]",3
