,nasid,position,ts,mac,controllerid,pwr,count
81,4589,center,2018-02-13 12:57:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-42.507462686567166, -64.17241379310344, -76.28888888888889, -69.21311475409836]",4
82,4589,center,2018-02-13 12:58:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.166666666666664, -63.30357142857143, -76.97826086956522, -69.82352941176471]",4
83,4589,center,2018-02-13 12:59:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.049180327868854, -63.88235294117647, -76.95744680851064, -68.93181818181819]",4
84,4589,center,2018-02-13 13:00:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-41.77777777777778, -64.66666666666667, -75.88461538461539, -71.075]",4
85,4589,center,2018-02-13 13:01:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.388888888888886, -64.0625, -77.89473684210526, -68.27868852459017]",4
86,4589,center,2018-02-13 13:02:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-48.56060606060606, -65.15789473684211, -76.42222222222222, -68.18867924528301]",4
87,4589,center,2018-02-13 13:03:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-51.340425531914896, -64.34042553191489, -75.70731707317073, -67.20370370370371]",4
88,4589,center,2018-02-13 13:04:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-58.14705882352941, -63.950819672131146, -75.06666666666666, -67.35849056603773]",4
89,4589,center,2018-02-13 13:05:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-53.26315789473684, -60.73770491803279, -75.8409090909091, -69.5]",4
90,4589,center,2018-02-13 13:06:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-56.10526315789474, -59.23529411764706, -75.27083333333333, -71.38095238095238]",4
91,4589,center,2018-02-13 13:07:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-54.333333333333336, -63.07142857142857, -77.69642857142857, -72.8157894736842]",4
